Date,Market_Name,Commodity,Modal_Price,Min_Price,Max_Price,Temp_Max_C,Rainfall_mm,District,Modal_Price_Rolling_7,Temp_Max_Rolling_7,Rainfall_Rolling_7,Price_Volatility_7,Rainfall_Lag_1,Temp_Lag_1,Day_Sin,Day_Cos,Month_Sin,Month_Cos
2024-01-31,Kurukshetra,Tomato,1687.694325611974,1518.9248930507763,1856.4637581731715,22.1,0.98,Kurukshetra,1748.6602805556577,22.35,0.13999999999999999,41.051304214756314,0.0,22.21,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387
2024-02-01,Kurukshetra,Tomato,1780.308234837421,1602.2774113536789,1958.3390583211635,18.22,14.26,Kurukshetra,1746.4736102928057,22.020000000000003,2.177142857142857,38.45915798248305,0.98,22.1,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
2024-02-02,Kurukshetra,Tomato,1779.6333736005242,1601.6700362404715,1957.5967109605767,21.44,0.08,Kurukshetra,1743.398227069612,21.867142857142856,2.1885714285714286,33.954106991090846,14.26,18.22,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2024-02-03,Kurukshetra,Tomato,1726.747827152729,1554.0730444374565,1899.4226098680024,24.18,0.91,Kurukshetra,1740.9891484783209,21.978571428571428,2.3185714285714285,34.52982540774586,0.08,21.44,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
2024-02-04,Kurukshetra,Tomato,1767.8750727578886,1591.0875654820998,1944.6625800336776,20.74,8.82,Kurukshetra,1741.7718334138697,21.702857142857145,3.5785714285714287,35.15241245215042,0.91,24.18,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
2024-02-05,Kurukshetra,Tomato,1706.8328902593375,1536.149601233404,1877.5161792852716,20.81,1.05,Kurukshetra,1738.124482920474,21.385714285714283,3.7285714285714286,37.53500440515612,8.82,20.74,0.0,1.0,0.8660254037844386,0.5000000000000001
2024-02-06,Kurukshetra,Tomato,1717.2760700095753,1545.5484630086178,1889.003677010533,19.66,0.02,Kurukshetra,1738.0525420327783,21.021428571428572,3.7314285714285718,37.58095141003932,1.05,20.81,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001
2024-02-07,Kurukshetra,Tomato,1619.2925638155866,1457.363307434028,1781.2218201971457,20.31,0.0,Kurukshetra,1728.2808617761516,20.76571428571429,3.5914285714285716,56.823630315068435,0.02,19.66,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
2024-02-08,Kurukshetra,Tomato,1552.883261370665,1397.5949352335986,1708.1715875077316,21.71,0.0,Kurukshetra,1695.7915798523297,21.264285714285712,1.5542857142857145,81.69266223063144,0.0,20.31,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
2024-02-09,Kurukshetra,Tomato,1562.7263231641211,1406.4536908477091,1718.9989554805334,23.61,0.0,Kurukshetra,1664.8048583614147,21.574285714285715,1.542857142857143,85.632766481123,0.0,21.71,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2024-02-10,Kurukshetra,Tomato,1599.6496521638917,1439.6846869475023,1759.614617380281,23.4,0.0,Kurukshetra,1646.6479762201523,21.462857142857143,1.412857142857143,83.7639412272978,0.0,23.61,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
2024-02-11,Kurukshetra,Tomato,1608.2180662233902,1447.3962596010513,1769.0398728457294,24.8,0.0,Kurukshetra,1623.8398324295097,22.04285714285714,0.15285714285714286,64.85593802773984,0.0,23.4,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
2024-02-12,Kurukshetra,Tomato,1602.435652103978,1442.1920868935804,1762.679217314376,23.49,0.0,Kurukshetra,1608.9259412644583,22.42571428571429,0.002857142857142857,53.62070250756664,0.0,24.8,0.0,1.0,0.8660254037844386,0.5000000000000001
2024-02-13,Kurukshetra,Tomato,1587.3804673245138,1428.6424205920623,1746.1185140569653,24.83,0.0,Kurukshetra,1590.3694265951638,23.16428571428571,0.0,24.375964308928076,0.0,23.49,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001
2024-02-14,Kurukshetra,Tomato,1513.4543678061425,1362.1089310255284,1664.7998045867569,25.13,0.0,Kurukshetra,1575.2496843081003,23.85285714285714,0.0,34.26431080584518,0.0,24.83,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
2024-02-15,Kurukshetra,Tomato,1477.462157386407,1329.7159416477664,1625.2083731250475,26.0,0.0,Kurukshetra,1564.4752408817778,24.465714285714284,0.0,50.48726093186399,0.0,25.13,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
2024-02-16,Kurukshetra,Tomato,1454.4302188384177,1308.987196954576,1599.8732407222597,26.44,0.0,Kurukshetra,1549.0043688352487,24.869999999999997,0.0,65.47925127930796,0.0,26.0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2024-02-17,Kurukshetra,Tomato,1507.2863301493635,1356.5576971344271,1658.0149631643,25.54,0.0,Kurukshetra,1535.809608547459,25.17571428571429,0.0,62.825064297069176,0.0,26.44,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
2024-02-18,Kurukshetra,Tomato,1524.4672446277864,1372.0205201650078,1676.9139690905652,24.58,0.0,Kurukshetra,1523.8452054623729,25.14428571428571,0.0,54.10725168833249,0.0,25.54,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
2024-02-19,Kurukshetra,Tomato,1436.3152368596498,1292.6837131736847,1579.9467605456148,26.97,3.8,Kurukshetra,1500.113717570326,25.64142857142857,0.5428571428571428,50.180209559913806,0.0,24.58,0.0,1.0,0.8660254037844386,0.5000000000000001
2024-02-20,Kurukshetra,Tomato,1452.5194353293896,1307.2674917964507,1597.771378862329,26.32,0.27,Kurukshetra,1480.8478558567367,25.854285714285716,0.5814285714285715,34.54426311574972,3.8,26.97,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001
2024-02-21,Kurukshetra,Tomato,1433.2653213085737,1289.9387891777164,1576.5918534394311,25.22,0.0,Kurukshetra,1469.3922777856553,25.867142857142856,0.5814285714285715,35.21869242126663,0.27,26.32,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
2024-02-22,Kurukshetra,Tomato,1399.4192212932758,1259.477299163948,1539.3611434226034,24.9,0.0,Kurukshetra,1458.2432869152078,25.71,0.5814285714285715,43.59499870262743,0.0,25.22,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
2024-02-23,Kurukshetra,Tomato,1430.0030357353191,1287.0027321617872,1573.003339308851,23.66,0.0,Kurukshetra,1454.753689329051,25.312857142857137,0.5814285714285715,44.90893513664493,0.0,24.9,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2024-02-24,Kurukshetra,Tomato,1481.5530118601168,1333.3977106741052,1629.7083130461288,23.42,0.0,Kurukshetra,1451.0775010020159,25.009999999999998,0.5814285714285715,40.75291307154533,0.0,23.66,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
2024-02-25,Kurukshetra,Tomato,1528.1170178159266,1375.305316034334,1680.9287195975194,24.35,0.0,Kurukshetra,1451.5988971717504,24.97714285714286,0.5814285714285715,41.856758209010486,0.0,23.42,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
2024-02-26,Kurukshetra,Tomato,1486.1561416547947,1337.5405274893153,1634.7717558202744,23.67,0.0,Kurukshetra,1458.7190264281994,24.505714285714287,0.038571428571428576,43.04584462316671,0.0,24.35,0.0,1.0,0.8660254037844386,0.5000000000000001
2024-02-27,Kurukshetra,Tomato,1470.6955228622342,1323.6259705760108,1617.7650751484578,19.47,0.01,Kurukshetra,1461.3156103614633,23.52714285714286,0.0014285714285714286,43.15760696971721,0.0,23.67,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001
2024-02-28,Kurukshetra,Tomato,1487.258694432412,1338.5328249891709,1635.9845638756535,26.09,0.0,Kurukshetra,1469.0289493791545,23.65142857142857,0.0014285714285714286,42.121312775649116,0.01,19.47,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
2024-02-29,Kurukshetra,Tomato,1536.03595078853,1382.432355709677,1689.6395458673833,27.17,0.0,Kurukshetra,1488.5456250213335,23.975714285714286,0.0014285714285714286,35.644891023577784,0.0,26.09,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
2024-03-01,Kurukshetra,Tomato,1512.0772388962655,1360.8695150066392,1663.2849627858925,28.78,2.34,Kurukshetra,1500.270511187183,24.70714285714286,0.3357142857142857,25.124824836966578,0.0,27.17,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2024-03-02,Kurukshetra,Tomato,1502.7942900630749,1352.5148610567674,1653.0737190693824,24.47,21.9,Kurukshetra,1503.304979501891,24.857142857142858,3.4642857142857144,23.731517831828725,2.34,28.78,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
2024-03-03,Kurukshetra,Tomato,1447.4775413627735,1302.7297872264962,1592.225295499051,22.01,13.53,Kurukshetra,1491.7850542942979,24.52285714285714,5.397142857142858,28.72633663259332,21.9,24.47,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
2024-03-04,Kurukshetra,Tomato,1387.66721015874,1248.9004891428658,1526.433931174614,22.41,1.57,Kurukshetra,1477.7152069377187,24.342857142857138,5.621428571428572,48.94611165258767,13.53,22.01,0.0,1.0,1.0,6.123233995736766e-17
2024-03-05,Kurukshetra,Tomato,1428.2935012784496,1285.4641511506047,1571.1228514062948,21.12,0.0,Kurukshetra,1471.6577752828923,24.578571428571426,5.62,52.457463328915395,1.57,22.41,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
2024-03-06,Kurukshetra,Tomato,1496.105502706991,1346.494952436292,1645.7160529776902,23.94,0.0,Kurukshetra,1472.9216050364037,24.27142857142857,5.62,52.999739923574445,0.0,21.12,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2024-03-07,Kurukshetra,Tomato,1492.5049966279744,1343.254496965177,1641.755496290772,25.96,0.0,Kurukshetra,1466.7028972991811,24.09857142857143,5.62,46.51741053423274,0.0,23.94,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2024-03-08,Kurukshetra,Tomato,1542.6816415225755,1388.413477370318,1696.9498056748332,26.31,0.0,Kurukshetra,1471.0749548172257,23.745714285714286,5.285714285714286,52.54101792357022,0.0,25.96,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2024-03-09,Kurukshetra,Tomato,1560.7634427749572,1404.6870984974614,1716.839787052453,28.07,0.0,Kurukshetra,1479.3562623474943,24.259999999999998,2.157142857142857,62.07683364119418,0.0,26.31,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
2024-03-10,Kurukshetra,Tomato,1528.507455044701,1375.6567095402308,1681.3582005491712,28.69,0.0,Kurukshetra,1490.9319643020553,25.214285714285715,0.22428571428571428,62.69344518003121,0.0,28.07,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
2024-03-11,Kurukshetra,Tomato,1546.5772353201216,1391.9195117881095,1701.234958852134,30.56,0.0,Kurukshetra,1513.6333964679673,26.378571428571426,0.0,45.47546956503003,0.0,28.69,0.0,1.0,1.0,6.123233995736766e-17
2024-03-12,Kurukshetra,Tomato,1623.47906364342,1461.131157279078,1785.8269700077622,29.79,0.17,Kurukshetra,1541.5170482343915,27.61714285714286,0.02428571428571429,44.25079402000223,0.0,30.56,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
2024-03-13,Kurukshetra,Tomato,1621.6877616879224,1459.5189855191302,1783.8565378567148,29.55,0.12,Kurukshetra,1559.457370945953,28.418571428571425,0.04142857142857143,48.064098181318016,0.17,29.79,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2024-03-14,Kurukshetra,Tomato,1699.9199444786227,1529.9279500307605,1869.9119389264847,29.09,0.02,Kurukshetra,1589.0880777817601,28.865714285714287,0.04428571428571428,61.863031269867356,0.12,29.55,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2024-03-15,Kurukshetra,Tomato,1568.9326892741356,1412.039420346722,1725.8259582015492,30.44,0.0,Kurukshetra,1592.8382274605542,29.455714285714286,0.04428571428571428,59.3245941532705,0.02,29.09,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2024-03-16,Kurukshetra,Tomato,1610.0278144928968,1449.0250330436072,1771.030595942187,30.54,0.0,Kurukshetra,1599.8759948488314,29.808571428571433,0.04428571428571428,57.78757612978786,0.0,30.44,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
2024-03-17,Kurukshetra,Tomato,1614.3801679048054,1452.9421511143248,1775.8181846952862,31.56,0.0,Kurukshetra,1612.1435252574179,30.21857142857143,0.04428571428571428,48.47659259154703,0.0,30.54,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
2024-03-18,Kurukshetra,Tomato,1599.429800381512,1439.486820343361,1759.3727804196633,31.94,0.0,Kurukshetra,1619.693891694759,30.41571428571429,0.04428571428571428,39.92393677656044,0.0,31.56,0.0,1.0,1.0,6.123233995736766e-17
2024-03-19,Kurukshetra,Tomato,1604.0178392082871,1443.6160552874585,1764.419623129116,31.51,0.01,Kurukshetra,1616.9137167754545,30.66142857142857,0.02142857142857143,40.292327336679804,0.0,31.94,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
2024-03-20,Kurukshetra,Tomato,1504.6393934782425,1354.1754541304183,1655.103332826067,34.1,0.01,Kurukshetra,1600.1925213169288,31.31142857142857,0.005714285714285714,58.261441476219716,0.01,31.51,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2024-03-21,Kurukshetra,Tomato,1493.6557990863669,1344.2902191777305,1643.0213789950035,29.24,0.0,Kurukshetra,1570.726214832321,31.332857142857144,0.002857142857142857,51.14203278707899,0.01,34.1,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2024-03-22,Kurukshetra,Tomato,1511.5114276619545,1360.360284895759,1662.6625704281498,33.1,0.0,Kurukshetra,1562.523177459152,31.712857142857143,0.002857142857142857,55.86470357964949,0.0,29.24,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2024-03-23,Kurukshetra,Tomato,1585.40612989903,1426.865516909127,1743.9467428889332,34.9,0.0,Kurukshetra,1559.0057939457427,32.33571428571428,0.002857142857142857,53.0809534287765,0.0,33.1,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
2024-03-24,Kurukshetra,Tomato,1559.4926189853477,1403.5433570868129,1715.4418808838825,30.59,0.01,Kurukshetra,1551.164715528677,32.19714285714286,0.004285714285714286,47.27413639879395,0.0,34.9,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
2024-03-25,Kurukshetra,Tomato,1519.0679388406884,1367.1611449566196,1670.9747327247574,33.44,0.0,Kurukshetra,1539.684449594274,32.41142857142857,0.004285714285714286,43.18019019169453,0.01,30.59,0.0,1.0,1.0,6.123233995736766e-17
2024-03-26,Kurukshetra,Tomato,1493.9800866614614,1344.582077995315,1643.3780953276078,36.05,0.0,Kurukshetra,1523.964770659013,33.059999999999995,0.0028571428571428567,35.13668211669342,0.0,33.44,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
2024-03-27,Kurukshetra,Tomato,1539.7501925465651,1385.775173291909,1693.7252118012218,35.96,0.0,Kurukshetra,1528.980599097345,33.325714285714284,0.0014285714285714286,34.41685192253678,0.0,36.05,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2024-03-28,Kurukshetra,Tomato,1556.1877480295493,1400.5689732265944,1711.8065228325045,36.72,0.0,Kurukshetra,1537.9137346606565,34.394285714285715,0.0014285714285714286,31.73037256269103,0.0,35.96,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2024-03-29,Kurukshetra,Tomato,1529.6997378411977,1376.7297640570778,1682.6697116253174,37.58,1.73,Kurukshetra,1540.5120646862629,35.03428571428571,0.24857142857142858,29.899910686170053,0.0,36.72,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2024-03-30,Kurukshetra,Tomato,1555.3631094968653,1399.826798547179,1710.899420446552,35.7,2.81,Kurukshetra,1536.2202046288107,35.14857142857143,0.65,23.944950600682315,1.73,37.58,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
2024-03-31,Kurukshetra,Tomato,1560.216986964267,1404.1952882678404,1716.238685660694,35.04,0.06,Kurukshetra,1536.3236857686566,35.78428571428571,0.6571428571428573,24.06355920495933,2.81,35.7,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
2024-04-01,Kurukshetra,Tomato,1608.6492364909118,1447.7843128418206,1769.514160140003,30.66,0.02,Kurukshetra,1549.1210140044025,35.387142857142855,0.66,34.78781516825758,0.06,35.04,0.0,1.0,0.8660254037844387,-0.4999999999999998
2024-04-02,Kurukshetra,Tomato,1573.546581797044,1416.1919236173396,1730.9012399767485,33.52,0.0,Kurukshetra,1560.4876561666285,35.02571428571429,0.66,25.53701601117474,0.02,30.66,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998
2024-04-03,Kurukshetra,Tomato,1557.1634744671555,1401.44712702044,1712.8798219138712,36.6,0.0,Kurukshetra,1562.97526786957,35.11714285714286,0.66,23.980983518944655,0.0,33.52,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998
2024-04-04,Kurukshetra,Tomato,1537.5580668105476,1383.8022601294929,1691.3138734916026,36.06,0.01,Kurukshetra,1560.3138848382841,35.02285714285714,0.6614285714285716,25.822820623874936,0.0,36.6,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998
2024-04-05,Kurukshetra,Tomato,1464.382319403942,1317.9440874635477,1610.8205513443363,36.15,0.0,Kurukshetra,1550.9828250615335,34.81857142857143,0.41428571428571426,44.077709605234006,0.01,36.06,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
2024-04-06,Kurukshetra,Tomato,1479.1883332571706,1331.2694999314535,1627.107166582888,35.14,0.0,Kurukshetra,1540.1007141701484,34.73857142857143,0.01285714285714292,51.58065965683489,0.0,36.15,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
2024-04-07,Kurukshetra,Tomato,1492.2410968661652,1343.0169871795488,1641.465206552782,36.21,0.0,Kurukshetra,1530.3898727275623,34.90571428571429,0.004285714285714349,53.52439031335824,0.0,35.14,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
2024-04-08,Kurukshetra,Tomato,1492.496769698288,1343.2470927284594,1641.746446668117,36.47,0.0,Kurukshetra,1513.7966631857587,35.73571428571429,0.001428571428571492,41.97852461032051,0.0,36.21,0.0,1.0,0.8660254037844387,-0.4999999999999998
2024-04-09,Kurukshetra,Tomato,1480.7674130295309,1332.690671726578,1628.844154332484,37.28,0.0,Kurukshetra,1500.5424962189713,36.27285714285714,0.001428571428571492,33.823924394572906,0.0,36.47,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998
2024-04-10,Kurukshetra,Tomato,1409.9988759270102,1268.9989883343092,1550.9987635197112,38.1,0.0,Kurukshetra,1479.5189821418078,36.487142857142864,0.001428571428571492,38.215708282989105,0.0,37.28,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998
2024-04-11,Kurukshetra,Tomato,1388.9666097887423,1250.069948809868,1527.8632707676163,37.03,0.0,Kurukshetra,1458.2916311386928,36.62571428571429,0.0,41.71257990251033,0.0,38.1,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998
2024-04-12,Kurukshetra,Tomato,1371.8308839624035,1234.6477955661635,1509.0139723586442,38.8,0.0,Kurukshetra,1445.0699975041873,37.00428571428571,0.0,52.68510080298144,0.0,37.03,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
2024-04-13,Kurukshetra,Tomato,1331.7170205013228,1198.5453184511905,1464.8887225514552,38.21,0.12,Kurukshetra,1424.0026671104947,37.44285714285714,0.017142857142857206,64.84896397419841,0.0,38.8,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
2024-04-14,Kurukshetra,Tomato,1323.6527349180224,1191.2874614262205,1456.0180084098247,32.1,0.93,Kurukshetra,1399.9186154036174,36.855714285714285,0.15000000000000008,66.56533574909496,0.12,38.21,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
2024-04-15,Kurukshetra,Tomato,1343.8552777587493,1209.4697499828744,1478.2408055346243,35.0,0.13,Kurukshetra,1378.6841165551116,36.645714285714284,0.16857142857142865,54.77487125526106,0.93,32.1,0.0,1.0,0.8660254037844387,-0.4999999999999998
